iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status	rover_z_cm	heading_deg	raw_rover_x_m	raw_rover_y_m	raw_rover_z_m	raw_heading_deg	speed	abs_speed	avg_abs_speed	prev_avg_abs_speed	pitch_deg	roll_deg	delta_pitch_deg	delta_roll_deg	attitude_deg	throttle_cmd	steering_cmd	brakes	lights_on	waypoint_idx	target_x_cm	target_y_cm	waypoint_dist_cm	waypoint_avg_dist_cm	total_traveled_cm	stationary_anchor_x_cm	stationary_anchor_y_cm	stationary_elapsed_s	moved_since_anchor_cm	movement_detected	stuck_detection_armed	stuck_rearm_pending	rearm_elapsed_s	startup_grace_elapsed	angle_stuck_detected	speed_drop_stuck_detected	impact_stop_stuck_detected	commanded_stall_detected	lidar_contact_stuck_detected	high_attitude_stuck_detected	near_rollover_detected	rollover_detected	collision_stuck_detected	heading_correction_active	heading_correction_suppressed	reverse_active	recovery_brake_active	recovery_rearm_hold_active	obstacle_added	obstacle_total	path_len	lidar_min_cm	lidar_front_min_cm	lidar_left_min_cm	lidar_right_min_cm	lidar_rear_min_cm	lidar_valid_count	lidar_00_cm	lidar_01_cm	lidar_02_cm	lidar_03_cm	lidar_04_cm	lidar_05_cm	lidar_06_cm	lidar_07_cm	lidar_08_cm	lidar_09_cm	lidar_10_cm	lidar_11_cm	lidar_12_cm	lidar_13_cm	lidar_14_cm	lidar_15_cm	lidar_16_cm
2026-05-18T22:37:09Z	4.867	dumbdrive_drive	loop_tick	0	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000		31.700	1.000			31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:09Z	5.112	dumbdrive_drive	loop_tick	1	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:10Z	5.354	dumbdrive_drive	loop_tick	2	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:10Z	5.600	dumbdrive_drive	loop_tick	3	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:10Z	5.838	dumbdrive_drive	loop_tick	4	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:10Z	6.083	dumbdrive_drive	loop_tick	5	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:10Z	6.334	dumbdrive_drive	loop_tick	6	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:11Z	6.578	dumbdrive_drive	loop_tick	7	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:11Z	6.818	dumbdrive_drive	loop_tick	8	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
2026-05-18T22:37:11Z	7.065	dumbdrive_drive	loop_tick	9	-4250.000	-1539.942	-250.000	2460.058	5656.854	Heading correction: forward | Running | Goals: 0	49.994	91.200	-5669.500	-10067.300	1440.500	358.800	0.000	0.000	0.000	0.000	31.700	1.000	0.000	0.000	31.700	40.000	1.000	0	0	57	-553.553	2156.505	429.289	429.289	49.994	-250.000	2460.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	82.360		745.450	82.360	82.360	3	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	745.450	727.270	-1.000	-1.000	-1.000	82.360	-1.000	-1.000	-1.000	-1.000
