iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status	rover_z_cm	heading_deg	raw_rover_x_m	raw_rover_y_m	raw_rover_z_m	raw_heading_deg	speed	abs_speed	avg_abs_speed	prev_avg_abs_speed	pitch_deg	roll_deg	delta_pitch_deg	delta_roll_deg	attitude_deg	throttle_cmd	steering_cmd	brakes	lights_on	waypoint_idx	target_x_cm	target_y_cm	waypoint_dist_cm	waypoint_avg_dist_cm	total_traveled_cm	stationary_anchor_x_cm	stationary_anchor_y_cm	stationary_elapsed_s	moved_since_anchor_cm	movement_detected	stuck_detection_armed	stuck_rearm_pending	rearm_elapsed_s	startup_grace_elapsed	angle_stuck_detected	speed_drop_stuck_detected	impact_stop_stuck_detected	commanded_stall_detected	lidar_contact_stuck_detected	high_attitude_stuck_detected	near_rollover_detected	rollover_detected	collision_stuck_detected	heading_correction_active	heading_correction_suppressed	reverse_active	recovery_brake_active	recovery_rearm_hold_active	obstacle_added	obstacle_total	path_len	lidar_min_cm	lidar_front_min_cm	lidar_left_min_cm	lidar_right_min_cm	lidar_rear_min_cm	lidar_valid_count	lidar_00_cm	lidar_01_cm	lidar_02_cm	lidar_03_cm	lidar_04_cm	lidar_05_cm	lidar_06_cm	lidar_07_cm	lidar_08_cm	lidar_09_cm	lidar_10_cm	lidar_11_cm	lidar_12_cm	lidar_13_cm	lidar_14_cm	lidar_15_cm	lidar_16_cm
2026-05-18T22:36:19Z	4.186	dumbdrive_drive	loop_tick	0	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000		4.000	-0.600			4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:19Z	4.431	dumbdrive_drive	loop_tick	1	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	0.246	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:19Z	4.679	dumbdrive_drive	loop_tick	2	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	0.489	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:20Z	4.920	dumbdrive_drive	loop_tick	3	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	0.736	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:20Z	5.166	dumbdrive_drive	loop_tick	4	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	0.978	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:20Z	5.411	dumbdrive_drive	loop_tick	5	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	1.223	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:20Z	5.657	dumbdrive_drive	loop_tick	6	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	1.473	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:21Z	5.903	dumbdrive_drive	loop_tick	7	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	1.715	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:21Z	6.146	dumbdrive_drive	loop_tick	8	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	1.961	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
2026-05-18T22:36:21Z	6.384	dumbdrive_drive	loop_tick	9	-3930.029	-3389.942	69.971	610.058	5656.854	Running | Goals: 0	79.999	-129.100	-5666.300	-10085.800	1440.800	219.100	0.000	0.000	0.000	0.000	4.000	-0.600	0.000	0.000	4.000	20.000	-0.169	1	0	57	-233.583	306.505	429.289	429.289	79.999	69.971	610.058	2.201	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	55.930	55.930	121.040	55.930	248.260	17	314.400	144.280	124.860	434.040	55.930	121.040	210.750	430.180	450.540	705.250	256.940	248.260	694.260	139.110	392.790	352.510	205.270
