iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status	rover_z_cm	heading_deg	raw_rover_x_m	raw_rover_y_m	raw_rover_z_m	raw_heading_deg	speed	abs_speed	avg_abs_speed	prev_avg_abs_speed	pitch_deg	roll_deg	delta_pitch_deg	delta_roll_deg	attitude_deg	throttle_cmd	steering_cmd	brakes	lights_on	waypoint_idx	target_x_cm	target_y_cm	waypoint_dist_cm	waypoint_avg_dist_cm	total_traveled_cm	stationary_anchor_x_cm	stationary_anchor_y_cm	stationary_elapsed_s	moved_since_anchor_cm	movement_detected	stuck_detection_armed	stuck_rearm_pending	rearm_elapsed_s	startup_grace_elapsed	angle_stuck_detected	speed_drop_stuck_detected	impact_stop_stuck_detected	commanded_stall_detected	lidar_contact_stuck_detected	high_attitude_stuck_detected	near_rollover_detected	rollover_detected	collision_stuck_detected	heading_correction_active	heading_correction_suppressed	reverse_active	recovery_brake_active	recovery_rearm_hold_active	obstacle_added	obstacle_total	path_len	lidar_min_cm	lidar_front_min_cm	lidar_left_min_cm	lidar_right_min_cm	lidar_rear_min_cm	lidar_valid_count	lidar_00_cm	lidar_01_cm	lidar_02_cm	lidar_03_cm	lidar_04_cm	lidar_05_cm	lidar_06_cm	lidar_07_cm	lidar_08_cm	lidar_09_cm	lidar_10_cm	lidar_11_cm	lidar_12_cm	lidar_13_cm	lidar_14_cm	lidar_15_cm	lidar_16_cm
2026-05-18T21:46:05Z	134692.524	dumbdrive_drive	loop_tick	0	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-89.900	-5664.000	-10080.101	1440.400	179.900	0.000	0.000	0.000		3.000	-1.500			3.000	40.000	-1.000	1	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	649	304.950	430.690	405.080	405.370	304.950	13	697.610	519.490	-1.000	569.440	895.750	430.690	442.380	405.080	405.370	641.390	313.980	304.950	653.150	-1.000	-1.000	965.560	-1.000
2026-05-18T21:46:05Z	134692.744	dumbdrive_drive	loop_tick	1	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-89.900	-5664.000	-10080.101	1440.400	179.900	0.000	0.000	0.000	0.000	3.000	-1.500	0.000	0.000	3.000	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	304.950	430.690	405.080	405.370	304.950	13	697.610	519.490	-1.000	569.440	895.750	430.690	442.380	405.080	405.370	641.390	313.980	304.950	653.150	-1.000	-1.000	965.560	-1.000
2026-05-18T21:46:05Z	134692.964	dumbdrive_drive	loop_tick	2	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-89.900	-5664.000	-10080.101	1440.400	179.900	0.000	0.000	0.000	0.000	3.000	-1.500	0.000	0.000	3.000	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	304.950	430.690	405.080	405.370	304.950	13	697.610	519.490	-1.000	569.440	895.750	430.690	442.380	405.080	405.370	641.390	313.980	304.950	653.150	-1.000	-1.000	965.560	-1.000
2026-05-18T21:46:06Z	134693.193	dumbdrive_drive	loop_tick	3	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-89.900	-5664.000	-10080.101	1440.400	179.900	0.000	0.000	0.000	0.000	3.000	-1.500	0.000	0.000	3.000	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	304.950	430.690	405.080	405.370	304.950	13	697.610	519.490	-1.000	569.440	895.750	430.690	442.380	405.080	405.370	641.390	313.980	304.950	653.150	-1.000	-1.000	965.560	-1.000
2026-05-18T21:46:06Z	134693.415	dumbdrive_drive	loop_tick	4	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.050	0.000	3.100	-1.500	0.100	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
2026-05-18T21:46:06Z	134693.638	dumbdrive_drive	loop_tick	5	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.100	0.050	3.100	-1.500	0.000	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
2026-05-18T21:46:06Z	134693.865	dumbdrive_drive	loop_tick	6	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.150	0.100	3.100	-1.500	0.000	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
2026-05-18T21:46:07Z	134694.092	dumbdrive_drive	loop_tick	7	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.200	0.150	3.100	-1.500	0.000	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
2026-05-18T21:46:07Z	134694.319	dumbdrive_drive	loop_tick	8	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.200	0.200	3.100	-1.500	0.000	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
2026-05-18T21:46:07Z	134694.546	dumbdrive_drive	loop_tick	9	-3700.000	-2820.020	300.000	1179.980	5656.854	Heading correction: forward | Running | Goals: 0	39.996	-90.000	-5664.000	-10080.101	1440.400	180.000	0.200	0.200	0.200	0.200	3.100	-1.500	0.000	0.000	3.100	40.000	-1.000	0	0	57	-3.553	876.427	429.289	429.289	39.996	300.000	1179.980	0.000	0.000	1	0	0	0.000	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	649	299.770	433.450	405.490	405.460	299.770	13	697.310	522.930	-1.000	573.660	908.400	433.450	445.150	405.490	405.460	644.060	308.820	299.770	648.410	-1.000	-1.000	965.410	-1.000
